Time,Cubic_1_Bps,Cubic_2_Bps,Cubic_1_PktLoss,Cubic_2_PktLoss,Cubic_1_Cwnd,Cubic_2_Cwnd,JainsFairnessIndex
4.6,570000.0,675000.0,40.0,77.0,69504.0,114392.0,0.992937
4.7,195000.0,1065000.0,49.0,68.0,69504.0,114392.0,0.677159
4.8,660000.0,585000.0,43.0,73.0,69504.0,114392.0,0.996384
4.9,570000.0,675000.0,38.0,79.0,70952.0,115840.0,0.992937
5.0,165000.0,1080000.0,53.0,65.0,70952.0,115840.0,0.649293
5.1,705000.0,555000.0,45.0,74.0,72400.0,115840.0,0.986026
5.2,585000.0,660000.0,34.0,86.0,72400.0,115840.0,0.996384
5.3,165000.0,1080000.0,55.0,64.0,72400.0,115840.0,0.649293
5.4,600000.0,645000.0,56.0,65.0,73848.0,115840.0,0.998695
5.5,570000.0,675000.0,36.0,86.0,73848.0,115840.0,0.992937
5.6,345000.0,915000.0,55.0,65.0,73848.0,115840.0,0.830118
5.7,600000.0,645000.0,56.0,64.0,75296.0,115840.0,0.998695
5.8,405000.0,840000.0,39.0,82.0,75296.0,115840.0,0.891203
5.9,510000.0,735000.0,49.0,73.0,75296.0,115840.0,0.968372
6.0,630000.0,630000.0,48.0,75.0,76744.0,115840.0,1.0
6.1,210000.0,1035000.0,54.0,68.0,76744.0,115840.0,0.6948760000000002
6.2,705000.0,540000.0,49.0,72.0,76744.0,115840.0,0.982739
6.3,585000.0,660000.0,36.0,86.0,76744.0,115840.0,0.996384
6.4,225000.0,1020000.0,58.0,66.0,78192.0,115840.0,0.710353
6.5,645000.0,615000.0,59.0,65.0,78192.0,115840.0,0.9994330000000001
6.6,480000.0,765000.0,37.0,86.0,78192.0,115840.0,0.9502070000000001
6.7,480000.0,765000.0,54.0,71.0,79640.0,115840.0,0.9502070000000001
6.8,675000.0,570000.0,47.0,77.0,79640.0,115840.0,0.992937
6.9,195000.0,1065000.0,56.0,68.0,79640.0,115840.0,0.677159
7.0,705000.0,540000.0,54.0,70.0,81088.0,115840.0,0.982739
7.1,585000.0,660000.0,39.0,86.0,81088.0,115840.0,0.996384
7.2,300000.0,945000.0,61.0,65.0,81088.0,115840.0,0.788396
7.3,690000.0,555000.0,62.0,66.0,82536.0,115840.0,0.988379
7.4,360000.0,900000.0,48.0,78.0,82536.0,115840.0,0.844828
7.5,645000.0,600000.0,51.0,74.0,82536.0,115840.0,0.998695
7.6,645000.0,600000.0,41.0,87.0,83984.0,117288.0,0.998695
7.7,210000.0,1035000.0,63.0,66.0,83984.0,117288.0,0.6948760000000002
7.8,690000.0,570000.0,64.0,66.0,85432.0,117288.0,0.991011
7.9,435000.0,810000.0,47.0,83.0,85432.0,118736.0,0.9168220000000001
8.0,630000.0,615000.0,51.0,78.0,85432.0,118736.0,0.999855
8.1,645000.0,600000.0,42.0,88.0,85432.0,118736.0,0.998695
8.2,225000.0,1020000.0,64.0,69.0,86880.0,120184.0,0.710353
8.3,705000.0,555000.0,65.0,68.0,86880.0,120184.0,0.986026
8.4,345000.0,900000.0,55.0,79.0,88328.0,121632.0,0.834221
8.5,690000.0,555000.0,58.0,78.0,89776.0,121632.0,0.988379
8.6,555000.0,690000.0,47.0,91.0,92672.0,123080.0,0.988379
8.7,435000.0,825000.0,66.0,75.0,95568.0,124528.0,0.9125710000000001
8.8,780000.0,465000.0,51.0,90.0,97016.0,124528.0,0.939836
8.9,195000.0,1050000.0,74.0,72.0,99912.0,127424.0,0.679523
9.0,795000.0,450000.0,73.0,78.0,105621.0,127424.0,0.928687
9.1,195000.0,1050000.0,72.0,15.0,91696.0,89776.0,0.679523
9.2,875240.0,82080.0,63.0,70.0,70952.0,89776.0,0.592962
9.3,525120.0,720920.0,55.0,65.0,78059.0,92672.0,0.9759030000000001
9.4,588480.0,660000.0,50.0,53.0,52128.0,95568.0,0.9967289999999999
9.5,525000.0,720000.0,46.0,61.0,53576.0,98464.0,0.9760560000000001
9.6,480000.0,780000.0,35.0,75.0,55024.0,101360.0,0.946352
9.7,300000.0,945000.0,39.0,71.0,55024.0,102808.0,0.788396
9.8,330000.0,915000.0,54.0,60.0,56472.0,105704.0,0.819144
9.9,585000.0,660000.0,53.0,61.0,56472.0,107152.0,0.996384
10.0,525000.0,720000.0,35.0,82.0,57920.0,108600.0,0.9760560000000001
10.1,300000.0,960000.0,43.0,76.0,57920.0,111496.0,0.784698
10.2,330000.0,915000.0,55.0,66.0,57920.0,112944.0,0.819144
10.3,600000.0,645000.0,50.0,72.0,59368.0,114392.0,0.998695
10.4,300000.0,945000.0,54.0,68.0,59368.0,115840.0,0.788396
10.5,405000.0,855000.0,49.0,74.0,59368.0,117288.0,0.8868779999999999
10.6,510000.0,735000.0,56.0,70.0,60816.0,118736.0,0.968372
10.7,420000.0,825000.0,46.0,80.0,60816.0,120184.0,0.904306
10.8,375000.0,870000.0,45.0,82.0,60816.0,120184.0,0.8635
10.9,450000.0,795000.0,57.0,72.0,60816.0,121632.0,0.928687
11.0,435000.0,825000.0,46.0,84.0,60816.0,123080.0,0.9125710000000001
11.1,330000.0,915000.0,48.0,81.0,60816.0,123080.0,0.819144
11.2,495000.0,750000.0,57.0,74.0,60816.0,124528.0,0.9597380000000001
11.3,360000.0,885000.0,51.0,79.0,60816.0,124528.0,0.849026
11.4,360000.0,900000.0,51.0,80.0,60816.0,125976.0,0.844828
11.5,540000.0,705000.0,56.0,75.0,62264.0,125976.0,0.982739
11.6,270000.0,975000.0,58.0,75.0,62264.0,127424.0,0.757199
11.7,375000.0,870000.0,57.0,75.0,62264.0,127424.0,0.8635
11.8,630000.0,615000.0,50.0,86.0,63712.0,127424.0,0.999855
11.9,270000.0,990000.0,52.0,82.0,63712.0,127424.0,0.7538459999999999
12.0,375000.0,870000.0,59.0,77.0,63712.0,128872.0,0.8635
12.1,615000.0,630000.0,39.0,97.0,65160.0,128872.0,0.999855
12.2,315000.0,930000.0,42.0,95.0,65160.0,128872.0,0.803851
12.3,405000.0,855000.0,59.0,76.0,65160.0,128872.0,0.8868779999999999
12.4,390000.0,855000.0,52.0,85.0,66608.0,128872.0,0.87758
12.5,315000.0,930000.0,57.0,79.0,66608.0,128872.0,0.803851
12.6,630000.0,615000.0,55.0,82.0,66608.0,128872.0,0.999855
12.7,300000.0,945000.0,58.0,81.0,68056.0,128872.0,0.788396
12.8,390000.0,870000.0,62.0,77.0,68056.0,128872.0,0.8732669999999999
12.9,645000.0,600000.0,41.0,97.0,68056.0,128872.0,0.998695
13.0,315000.0,930000.0,44.0,93.0,68056.0,128872.0,0.803851
13.1,435000.0,810000.0,62.0,77.0,69504.0,128872.0,0.9168220000000001
13.2,360000.0,900000.0,60.0,79.0,69504.0,128872.0,0.844828
13.3,345000.0,900000.0,63.0,77.0,69504.0,128872.0,0.834221
13.4,720000.0,525000.0,50.0,90.0,70952.0,128872.0,0.9760560000000001
13.5,345000.0,900000.0,47.0,92.0,70952.0,128872.0,0.834221
13.6,390000.0,855000.0,64.0,77.0,72400.0,128872.0,0.87758
13.7,480000.0,780000.0,54.0,87.0,72400.0,128872.0,0.946352
13.8,315000.0,930000.0,61.0,81.0,72400.0,128872.0,0.803851
13.9,690000.0,555000.0,56.0,86.0,73848.0,128872.0,0.988379
14.0,330000.0,915000.0,54.0,87.0,73848.0,128872.0,0.819144
14.1,435000.0,825000.0,65.0,76.0,73848.0,128872.0,0.9125710000000001
14.2,510000.0,735000.0,53.0,89.0,73848.0,128872.0,0.968372
14.3,315000.0,930000.0,61.0,81.0,75296.0,128872.0,0.803851
14.4,690000.0,555000.0,57.0,86.0,75296.0,128872.0,0.988379
14.5,330000.0,915000.0,57.0,87.0,75296.0,128872.0,0.819144
14.6,450000.0,810000.0,68.0,77.0,76744.0,128872.0,0.924528
14.7,495000.0,750000.0,57.0,88.0,76744.0,130320.0,0.9597380000000001
14.8,300000.0,945000.0,67.0,77.0,76744.0,130320.0,0.788396
14.9,780000.0,465000.0,52.0,94.0,78192.0,130320.0,0.939836
15.0,330000.0,930000.0,50.0,101.0,78192.0,131768.0,0.815157
15.1,465000.0,780000.0,69.0,94.0,78192.0,131768.0,0.939836
15.2,330000.0,917760.0,71.0,105.0,81088.0,131768.0,0.818404
15.3,465000.0,782120.0,77.0,65.0,87232.0,91224.0,0.9392679999999999
15.4,874040.0,377680.0,38.0,53.0,56472.0,91224.0,0.864121
15.5,528960.0,720360.0,59.0,81.0,59368.0,95568.0,0.977067
15.6,615000.0,619280.0,48.0,89.0,62264.0,97016.0,0.999988
15.7,375000.0,885000.0,44.0,97.0,63712.0,101360.0,0.85923
15.8,390000.0,855000.0,52.0,89.0,63712.0,102808.0,0.87758
15.9,510000.0,735000.0,64.0,82.0,66608.0,105704.0,0.968372
16.0,690000.0,555000.0,45.0,102.0,68056.0,107152.0,0.988379
16.1,180000.0,1080000.0,64.0,86.0,69504.0,110048.0,0.662162
16.2,525000.0,720000.0,66.0,85.0,70952.0,111496.0,0.9760560000000001
16.3,720000.0,525000.0,53.0,101.0,72400.0,112944.0,0.9760560000000001
16.4,180000.0,1065000.0,67.0,87.0,72400.0,114392.0,0.66432
16.5,555000.0,690000.0,69.0,91.0,73848.0,117288.0,0.988379
16.6,750000.0,510000.0,48.0,112.0,75296.0,118736.0,0.964989
16.7,210000.0,1035000.0,60.0,100.0,75296.0,120184.0,0.6948760000000002
16.8,570000.0,675000.0,71.0,92.0,76744.0,121632.0,0.992937
16.9,480000.0,765000.0,53.0,111.0,76744.0,121632.0,0.9502070000000001
17.0,405000.0,855000.0,65.0,99.0,78192.0,123080.0,0.8868779999999999
17.1,705000.0,540000.0,60.0,106.0,78192.0,124528.0,0.982739
17.2,210000.0,1035000.0,71.0,96.0,79640.0,125976.0,0.6948760000000002
17.3,600000.0,645000.0,73.0,95.0,79640.0,125976.0,0.998695
17.4,480000.0,765000.0,55.0,115.0,79640.0,127424.0,0.9502070000000001
17.5,375000.0,885000.0,70.0,98.0,79640.0,127424.0,0.85923
17.6,780000.0,465000.0,55.0,116.0,81088.0,128872.0,0.939836
17.7,225000.0,1020000.0,64.0,108.0,81088.0,128872.0,0.710353
17.8,600000.0,645000.0,74.0,98.0,81088.0,130320.0,0.998695
17.9,315000.0,945000.0,69.0,103.0,81088.0,130320.0,0.8000000000000002
18.0,525000.0,720000.0,74.0,99.0,81088.0,130320.0,0.9760560000000001
18.1,630000.0,615000.0,52.0,120.0,81088.0,130320.0,0.999855
18.2,315000.0,930000.0,67.0,121.0,81088.0,131768.0,0.803851
18.3,735000.0,517760.0,60.0,141.0,81088.0,131768.0,0.9708070000000001
18.4,240000.0,1003800.0,66.0,111.0,81088.0,91224.0,0.726163
18.5,675000.0,582720.0,69.0,63.0,81088.0,91224.0,0.994646
18.6,765000.0,481720.0,74.0,115.0,81088.0,95568.0,0.9509060000000001
18.7,705000.0,540760.0,53.0,119.0,81088.0,97016.0,0.9829149999999999
18.8,375000.0,870000.0,68.0,105.0,81088.0,99912.0,0.8635
18.9,600000.0,645000.0,74.0,102.0,81088.0,102808.0,0.998695
19.0,735000.0,510000.0,53.0,125.0,81088.0,104256.0,0.968372
19.1,345000.0,915000.0,68.0,112.0,81088.0,107152.0,0.830118
19.2,600000.0,645000.0,74.0,107.0,81088.0,110048.0,0.998695
19.3,600000.0,645000.0,52.0,129.0,81088.0,111496.0,0.998695
19.4,480000.0,765000.0,58.0,127.0,81088.0,112944.0,0.9502070000000001
19.5,600000.0,660000.0,72.0,112.0,81088.0,114392.0,0.997738
19.6,360000.0,885000.0,66.0,121.0,81088.0,117288.0,0.849026
19.7,480000.0,765000.0,74.0,113.0,81088.0,118736.0,0.9502070000000001
19.8,810000.0,435000.0,52.0,134.0,81088.0,118736.0,0.9168220000000001
19.9,270000.0,975000.0,64.0,126.0,81088.0,120184.0,0.757199
20.0,600000.0,660000.0,74.0,115.0,81088.0,121632.0,0.997738
20.1,405000.0,840000.0,63.0,128.0,81088.0,123080.0,0.891203
20.2,435000.0,810000.0,74.0,117.0,81088.0,124528.0,0.9168220000000001
20.3,780000.0,465000.0,55.0,138.0,82536.0,124528.0,0.939836
20.4,315000.0,945000.0,60.0,134.0,82536.0,125976.0,0.8000000000000002
20.5,600000.0,645000.0,74.0,119.0,82536.0,125976.0,0.998695
20.6,255000.0,990000.0,74.0,120.0,83984.0,127424.0,0.74155
20.7,585000.0,660000.0,75.0,121.0,83984.0,128872.0,0.996384
20.8,600000.0,645000.0,55.0,142.0,83984.0,128872.0,0.998695
20.9,345000.0,915000.0,71.0,127.0,85432.0,128872.0,0.830118
21.0,795000.0,450000.0,58.0,140.0,85432.0,130320.0,0.928687
21.1,270000.0,975000.0,63.0,137.0,86880.0,130320.0,0.757199
21.2,600000.0,645000.0,78.0,122.0,88328.0,130320.0,0.998695
21.3,285000.0,975000.0,79.0,128.0,88328.0,131768.0,0.769298
21.4,615000.0,630000.0,79.0,142.0,89776.0,131768.0,0.999855
21.5,480000.0,762640.0,73.0,144.0,98368.0,91224.0,0.950811
21.6,510000.0,737120.0,46.0,98.0,62264.0,91224.0,0.967899
21.7,724440.0,454920.0,58.0,144.0,65160.0,94120.0,0.9503660000000002
21.8,450000.0,797920.0,57.0,134.0,66608.0,97016.0,0.927877
21.9,555000.0,690000.0,64.0,132.0,69504.0,99912.0,0.988379
22.0,510000.0,735000.0,57.0,141.0,70952.0,102808.0,0.968372
22.1,555000.0,690000.0,55.0,146.0,72400.0,104256.0,0.988379
22.2,405000.0,855000.0,71.0,133.0,73848.0,107152.0,0.8868779999999999
22.3,645000.0,600000.0,51.0,154.0,75296.0,108600.0,0.998695
22.4,465000.0,780000.0,61.0,147.0,76744.0,110048.0,0.939836
22.5,435000.0,810000.0,73.0,137.0,78192.0,112944.0,0.9168220000000001
22.6,600000.0,660000.0,60.0,152.0,79640.0,114392.0,0.997738
22.7,540000.0,705000.0,55.0,160.0,81088.0,115840.0,0.982739
22.8,495000.0,750000.0,67.0,149.0,82536.0,117288.0,0.9597380000000001
22.9,390000.0,855000.0,77.0,141.0,82536.0,118736.0,0.87758
23.0,465000.0,780000.0,77.0,142.0,83984.0,120184.0,0.939836
23.1,705000.0,555000.0,61.0,160.0,85432.0,121632.0,0.986026
23.2,495000.0,750000.0,58.0,165.0,85432.0,123080.0,0.9597380000000001
23.3,540000.0,705000.0,69.0,155.0,86880.0,124528.0,0.982739
23.4,390000.0,855000.0,77.0,146.0,86880.0,124528.0,0.87758
23.5,495000.0,765000.0,80.0,146.0,86880.0,125976.0,0.956098
23.6,555000.0,690000.0,70.0,157.0,88328.0,127424.0,0.988379
23.7,405000.0,840000.0,77.0,151.0,88328.0,127424.0,0.891203
23.8,705000.0,540000.0,64.0,164.0,88328.0,128872.0,0.982739
23.9,480000.0,765000.0,61.0,169.0,89776.0,128872.0,0.9502070000000001
24.0,540000.0,720000.0,73.0,155.0,89776.0,128872.0,0.98
24.1,435000.0,810000.0,74.0,156.0,89776.0,130320.0,0.9168220000000001
24.2,510000.0,735000.0,78.0,153.0,89776.0,130320.0,0.968372
24.3,420000.0,825000.0,82.0,148.0,89776.0,130320.0,0.904306
24.4,510000.0,750000.0,82.0,153.0,89776.0,131768.0,0.964989
24.5,585000.0,660000.0,71.0,183.0,89776.0,131768.0,0.996384
24.6,405000.0,846480.0,78.0,166.0,89776.0,108259.0,0.889328
24.7,720000.0,522120.0,64.0,146.0,89776.0,91224.0,0.9752490000000001
24.8,1035000.0,213600.0,61.0,206.0,89776.0,92264.0,0.697946
24.9,465000.0,779200.0,66.0,175.0,89776.0,95568.0,0.940051
25.0,510000.0,745480.0,82.0,160.0,89776.0,100671.0,0.9660160000000001
25.1,780000.0,465000.0,64.0,137.0,89776.0,66608.0,0.939836
25.2,885000.0,365560.0,61.0,160.0,89776.0,68056.0,0.8528569999999999
25.3,555000.0,692800.0,60.0,160.0,89776.0,69504.0,0.9879510000000001
25.4,570000.0,675000.0,80.0,142.0,89776.0,70952.0,0.992937
25.5,900000.0,345000.0,80.0,142.0,89776.0,72400.0,0.834221
25.6,795000.0,450000.0,61.0,163.0,89776.0,73848.0,0.928687
25.7,495000.0,765000.0,60.0,163.0,89776.0,75296.0,0.956098
25.8,600000.0,645000.0,80.0,144.0,89776.0,75296.0,0.998695
25.9,900000.0,345000.0,76.0,149.0,89776.0,75296.0,0.834221
26.0,690000.0,555000.0,60.0,165.0,89776.0,76744.0,0.988379
26.1,465000.0,795000.0,69.0,157.0,89776.0,78192.0,0.935809
26.2,735000.0,510000.0,80.0,147.0,89776.0,78192.0,0.968372
26.3,900000.0,345000.0,64.0,162.0,89776.0,78192.0,0.834221
26.4,495000.0,750000.0,61.0,167.0,89776.0,79640.0,0.9597380000000001
26.5,465000.0,780000.0,80.0,147.0,89776.0,79640.0,0.939836
26.6,900000.0,360000.0,83.0,145.0,91224.0,79640.0,0.844828
26.7,750000.0,495000.0,61.0,167.0,91224.0,81088.0,0.9597380000000001
26.8,420000.0,825000.0,69.0,160.0,91224.0,81088.0,0.904306
26.9,735000.0,510000.0,80.0,148.0,91224.0,81088.0,0.968372
27.0,900000.0,360000.0,65.0,166.0,92672.0,81088.0,0.844828
27.1,435000.0,810000.0,62.0,168.0,92672.0,81088.0,0.9168220000000001
27.2,540000.0,705000.0,82.0,149.0,92672.0,81088.0,0.982739
27.3,930000.0,315000.0,75.0,156.0,94120.0,81088.0,0.803851
27.4,585000.0,660000.0,65.0,168.0,95568.0,81088.0,0.996384
27.5,420000.0,840000.0,85.0,146.0,95568.0,81088.0,0.9
27.6,945000.0,300000.0,85.0,148.0,97016.0,81088.0,0.788396
27.7,705000.0,540000.0,67.0,168.0,98464.0,81088.0,0.982739
27.8,405000.0,840000.0,82.0,152.0,98464.0,81088.0,0.891203
27.9,900000.0,360000.0,89.0,146.0,99912.0,81088.0,0.844828
28.0,765000.0,480000.0,69.0,168.0,101360.0,81088.0,0.9502070000000001
28.1,405000.0,840000.0,83.0,155.0,102808.0,82536.0,0.891203
28.2,900000.0,345000.0,92.0,148.0,104256.0,82536.0,0.834221
28.3,735000.0,510000.0,72.0,168.0,105704.0,82536.0,0.968372
28.4,420000.0,840000.0,91.0,151.0,107152.0,83984.0,0.9
28.5,1035000.0,210000.0,87.0,155.0,108600.0,83984.0,0.6948760000000002
28.6,600000.0,645000.0,75.0,170.0,111496.0,83984.0,0.998695
28.7,570000.0,675000.0,96.0,152.0,112944.0,85432.0,0.992937
28.8,1065000.0,195000.0,79.0,171.0,115840.0,85432.0,0.677159
28.9,360000.0,885000.0,84.0,166.0,117288.0,85432.0,0.849026
29.0,915000.0,330000.0,103.0,150.0,120184.0,85432.0,0.819144
29.1,705000.0,540000.0,84.0,171.0,123080.0,86880.0,0.982739
29.2,585000.0,660000.0,102.0,155.0,124528.0,86880.0,0.996384
29.3,1035000.0,225000.0,88.0,172.0,128872.0,86880.0,0.7075809999999999
29.4,345000.0,900000.0,104.0,157.0,130320.0,88328.0,0.834221
29.5,1185000.0,60000.0,116.0,169.0,133216.0,88328.0,0.550503
29.6,399680.0,855000.0,117.0,173.0,133216.0,89776.0,0.8836309999999999
29.7,893040.0,345000.0,88.0,154.0,92672.0,89776.0,0.8361519999999999
29.8,215560.0,1035000.0,146.0,157.0,97016.0,95231.0,0.699612
29.9,811480.0,435000.0,98.0,141.0,97016.0,62264.0,0.916401
30.0,968200.0,289920.0,90.0,163.0,81504.0,62676.0,0.7748019999999999
30.1,529680.0,720000.0,91.0,145.0,69504.0,43440.0,0.977332
30.2,722040.0,525000.0,93.0,141.0,70952.0,44888.0,0.975642
30.3,735000.0,510000.0,97.0,138.0,72400.0,46336.0,0.968372
30.4,735000.0,510000.0,101.0,137.0,73848.0,47784.0,0.968372
30.5,765000.0,480000.0,100.0,137.0,73848.0,47784.0,0.9502070000000001
30.6,765000.0,480000.0,102.0,138.0,75296.0,49232.0,0.9502070000000001
30.7,780000.0,480000.0,101.0,140.0,76744.0,49232.0,0.946352
30.8,795000.0,450000.0,96.0,145.0,76744.0,50680.0,0.928687
30.9,780000.0,465000.0,93.0,148.0,78192.0,50680.0,0.939836
31.0,795000.0,450000.0,90.0,152.0,78192.0,50680.0,0.928687
31.1,795000.0,465000.0,88.0,156.0,79640.0,52128.0,0.935809
31.2,720000.0,525000.0,88.0,157.0,79640.0,52128.0,0.9760560000000001
31.3,705000.0,540000.0,88.0,157.0,81088.0,52128.0,0.982739
31.4,705000.0,540000.0,89.0,158.0,81088.0,53576.0,0.982739
31.5,690000.0,555000.0,89.0,157.0,81088.0,53576.0,0.988379
31.6,720000.0,540000.0,95.0,152.0,81088.0,55024.0,0.98
31.7,690000.0,555000.0,106.0,143.0,82536.0,55024.0,0.988379
31.8,780000.0,465000.0,110.0,139.0,82536.0,56472.0,0.939836
31.9,840000.0,405000.0,110.0,140.0,82536.0,56472.0,0.891203
32.0,840000.0,420000.0,98.0,150.0,82536.0,56472.0,0.9
32.1,810000.0,435000.0,90.0,160.0,82536.0,57920.0,0.9168220000000001
32.2,660000.0,585000.0,90.0,161.0,82536.0,57920.0,0.996384
32.3,645000.0,600000.0,89.0,162.0,82536.0,59368.0,0.998695
32.4,630000.0,615000.0,96.0,157.0,83984.0,59368.0,0.999855
32.5,645000.0,615000.0,111.0,143.0,83984.0,60816.0,0.9994330000000001
32.6,855000.0,390000.0,113.0,141.0,85432.0,60816.0,0.87758
32.7,885000.0,360000.0,100.0,156.0,85432.0,62264.0,0.849026
32.8,720000.0,525000.0,93.0,163.0,86880.0,62264.0,0.9760560000000001
32.9,630000.0,630000.0,93.0,164.0,86880.0,63712.0,1.0
33.0,600000.0,645000.0,101.0,157.0,86880.0,63712.0,0.998695
33.1,705000.0,540000.0,115.0,143.0,88328.0,63712.0,0.982739
33.2,915000.0,330000.0,108.0,152.0,88328.0,65160.0,0.819144
33.3,780000.0,465000.0,95.0,165.0,89776.0,65160.0,0.939836
33.4,600000.0,660000.0,95.0,166.0,89776.0,66608.0,0.997738
33.5,570000.0,675000.0,107.0,155.0,89776.0,66608.0,0.992937
33.6,795000.0,450000.0,117.0,145.0,91224.0,66608.0,0.928687
33.7,945000.0,300000.0,100.0,164.0,91224.0,68056.0,0.788396
33.8,615000.0,645000.0,96.0,167.0,92672.0,68056.0,0.9994330000000001
33.9,555000.0,690000.0,101.0,164.0,92672.0,69504.0,0.988379
34.0,705000.0,540000.0,119.0,148.0,94120.0,69504.0,0.982739
34.1,975000.0,270000.0,104.0,162.0,94120.0,69504.0,0.757199
34.2,630000.0,615000.0,98.0,170.0,94120.0,70952.0,0.999855
34.3,525000.0,735000.0,106.0,161.0,95568.0,70952.0,0.972973
34.4,780000.0,465000.0,120.0,149.0,95568.0,72400.0,0.939836
34.5,990000.0,255000.0,98.0,170.0,95568.0,72400.0,0.74155
34.6,510000.0,735000.0,101.0,171.0,97016.0,72400.0,0.968372
34.7,510000.0,750000.0,119.0,152.0,97016.0,73848.0,0.964989
34.8,975000.0,270000.0,119.0,154.0,98464.0,73848.0,0.757199
34.9,750000.0,495000.0,101.0,172.0,98464.0,75296.0,0.9597380000000001
35.0,480000.0,765000.0,107.0,167.0,98464.0,75296.0,0.9502070000000001
35.1,795000.0,450000.0,123.0,153.0,99912.0,75296.0,0.928687
35.2,930000.0,330000.0,101.0,174.0,99912.0,76744.0,0.815157
35.3,450000.0,795000.0,101.0,173.0,99912.0,76744.0,0.928687
35.4,675000.0,570000.0,123.0,153.0,101360.0,76744.0,0.992937
35.5,1035000.0,210000.0,104.0,174.0,101360.0,78192.0,0.6948760000000002
35.6,465000.0,795000.0,103.0,175.0,101360.0,78192.0,0.935809
35.7,585000.0,660000.0,125.0,153.0,102808.0,78192.0,0.996384
35.8,1065000.0,180000.0,106.0,174.0,102808.0,79640.0,0.66432
35.9,450000.0,795000.0,104.0,175.0,102808.0,79640.0,0.928687
36.0,600000.0,645000.0,125.0,156.0,104256.0,79640.0,0.998695
36.1,1065000.0,195000.0,106.0,174.0,104256.0,81088.0,0.677159
36.2,450000.0,795000.0,105.0,177.0,105704.0,81088.0,0.928687
36.3,630000.0,615000.0,127.0,156.0,105704.0,81088.0,0.999855
36.4,1020000.0,225000.0,107.0,178.0,105704.0,82536.0,0.710353
36.5,405000.0,855000.0,107.0,179.0,107152.0,85432.0,0.8868779999999999
36.6,765000.0,480000.0,129.0,161.0,108600.0,88328.0,0.9502070000000001
36.7,855000.0,390000.0,110.0,182.0,111496.0,89776.0,0.87758
36.8,330000.0,915000.0,127.0,168.0,112944.0,94120.0,0.819144
36.9,1095000.0,150000.0,125.0,176.0,117288.0,94120.0,0.634463
37.0,435000.0,825000.0,116.0,189.0,120184.0,99912.0,0.9125710000000001
37.1,780000.0,465000.0,137.0,170.0,121632.0,102808.0,0.939836
37.2,690000.0,555000.0,120.0,193.0,125976.0,105704.0,0.988379
37.3,555000.0,690000.0,142.0,171.0,127424.0,96152.0,0.988379
37.4,930000.0,330000.0,88.0,150.0,89776.0,73848.0,0.815157
37.5,454520.0,507520.0,122.0,166.0,89776.0,73848.0,0.9969740000000001
37.6,749240.0,496720.0,101.0,176.0,92672.0,61400.0,0.9605450000000001
37.7,600760.0,651360.0,102.0,169.0,95568.0,53576.0,0.99837
37.8,690000.0,555000.0,115.0,159.0,97016.0,55024.0,0.988379
37.9,855000.0,405000.0,126.0,149.0,99912.0,56472.0,0.8868779999999999
38.0,1020000.0,225000.0,112.0,166.0,102808.0,56472.0,0.710353
38.1,735000.0,510000.0,108.0,171.0,104256.0,57920.0,0.968372
38.2,660000.0,585000.0,110.0,173.0,107152.0,59368.0,0.996384
38.3,735000.0,525000.0,132.0,152.0,108600.0,59368.0,0.972973
38.4,1110000.0,135000.0,116.0,169.0,111496.0,59368.0,0.619849
38.5,690000.0,555000.0,115.0,173.0,112944.0,60816.0,0.988379
38.6,630000.0,615000.0,123.0,164.0,112944.0,60816.0,0.999855
38.7,975000.0,270000.0,136.0,157.0,115840.0,62264.0,0.757199
38.8,885000.0,375000.0,118.0,174.0,117288.0,62264.0,0.85923
38.9,615000.0,630000.0,119.0,174.0,117288.0,62264.0,0.999855
39.0,915000.0,330000.0,140.0,155.0,120184.0,63712.0,0.819144
39.1,945000.0,300000.0,119.0,175.0,120184.0,63712.0,0.788396
39.2,615000.0,645000.0,121.0,176.0,121632.0,63712.0,0.9994330000000001
39.3,915000.0,330000.0,143.0,154.0,123080.0,63712.0,0.819144
39.4,915000.0,330000.0,122.0,176.0,123080.0,63712.0,0.819144
39.5,585000.0,660000.0,128.0,170.0,124528.0,63712.0,0.996384
39.6,1050000.0,195000.0,136.0,163.0,124528.0,63712.0,0.679523
39.7,795000.0,465000.0,124.0,176.0,125976.0,63712.0,0.935809
39.8,585000.0,660000.0,139.0,160.0,125976.0,63712.0,0.996384
39.9,1215000.0,30000.0,127.0,175.0,127424.0,65160.0,0.524676
40.0,600000.0,645000.0,125.0,176.0,127424.0,65160.0,0.998695
40.1,705000.0,555000.0,146.0,155.0,127424.0,65160.0,0.986026
40.2,1140000.0,105000.0,124.0,177.0,127424.0,66608.0,0.59133
40.3,570000.0,675000.0,125.0,178.0,128872.0,66608.0,0.992937
40.4,945000.0,300000.0,146.0,158.0,128872.0,66608.0,0.788396
40.5,855000.0,390000.0,127.0,179.0,128872.0,68056.0,0.87758
40.6,555000.0,705000.0,140.0,164.0,128872.0,68056.0,0.986026
40.7,1230000.0,15000.0,126.0,177.0,128872.0,68056.0,0.512193
40.8,570000.0,675000.0,126.0,179.0,128872.0,69504.0,0.992937
40.9,750000.0,495000.0,146.0,158.0,128872.0,69504.0,0.9597380000000001
41.0,1050000.0,210000.0,126.0,180.0,128872.0,69504.0,0.692308
41.1,525000.0,720000.0,129.0,177.0,128872.0,70952.0,0.9760560000000001
