Time,Dctcp_1_Bps,Dctcp_2_Bps,Dctcp_1_PktLoss,Dctcp_2_PktLoss,Dctcp_1_Cwnd,Dctcp_2_Cwnd,JainsFairnessIndex
26.0,704360.0,542760.0,551.0,429.0,225204.0,117881.0,0.9834869999999999
26.1,1195680.0,48640.0,546.0,510.0,117576.0,120777.0,0.540613
26.2,509240.0,739160.0,637.0,459.0,226651.0,120777.0,0.967194
26.3,737920.0,510000.0,610.0,498.0,226651.0,120777.0,0.9677190000000001
26.4,590760.0,660000.0,612.0,479.0,114296.0,122225.0,0.9969449999999999
26.5,618960.0,630000.0,705.0,473.0,226650.0,122225.0,0.9999220000000001
26.6,684360.0,570000.0,697.0,484.0,226650.0,123673.0,0.9917570000000001
26.7,648280.0,600000.0,674.0,478.0,149624.0,123673.0,0.998506
26.8,701760.0,540000.0,681.0,487.0,145160.0,125121.0,0.983314
26.9,614080.0,630000.0,717.0,489.0,228097.0,125121.0,0.9998359999999998
27.0,741360.0,510000.0,727.0,479.0,116760.0,125121.0,0.9669469999999999
27.1,641400.0,600000.0,668.0,486.0,160200.0,126569.0,0.998889
27.2,494920.0,765000.0,744.0,465.0,228096.0,126569.0,0.956067
27.3,816520.0,420000.0,761.0,494.0,229544.0,128017.0,0.906756
27.4,613400.0,645000.0,731.0,479.0,157832.0,128017.0,0.99937
27.5,731360.0,510000.0,706.0,489.0,157992.0,127784.0,0.969182
27.6,500000.0,750000.0,766.0,440.0,229543.0,129404.0,0.961538
27.7,1112760.0,139120.0,760.0,430.0,142304.0,129404.0,0.623098
27.8,875320.0,62280.0,773.0,511.0,230990.0,129404.0,0.570793
27.9,105360.0,973400.0,766.0,467.0,230990.0,129404.0,0.606986
28.0,672600.0,587240.0,772.0,497.0,60136.0,130852.0,0.9954300000000001
28.1,586320.0,660000.0,784.0,499.0,87648.0,130852.0,0.996517
28.2,648360.0,593120.0,857.0,504.0,230989.0,132300.0,0.998024
28.3,629600.0,617480.0,857.0,509.0,232437.0,132300.0,0.9999059999999999
28.4,716480.0,533640.0,825.0,504.0,159848.0,132251.0,0.979057
28.5,541000.0,712320.0,827.0,444.0,167080.0,132251.0,0.981658
28.6,447080.0,59080.0,778.0,492.0,167080.0,132251.0,0.629878
28.7,0.0,744520.0,778.0,488.0,167080.0,133699.0,0.5
28.8,0.0,842040.0,778.0,506.0,167080.0,133699.0,0.5
28.9,0.0,841440.0,778.0,520.0,167080.0,135147.0,0.5
29.0,0.0,1202000.0,778.0,488.0,167080.0,136595.0,0.5
29.1,0.0,886400.0,778.0,490.0,167080.0,136595.0,0.5
29.2,0.0,853960.0,778.0,519.0,167080.0,138043.0,0.5
29.3,0.0,1105680.0,778.0,497.0,167080.0,139491.0,0.5
29.4,0.0,982720.0,778.0,483.0,167080.0,139491.0,0.5
29.5,15000.0,832080.0,778.0,515.0,1448.0,140939.0,0.518021
29.6,90000.0,949920.0,778.0,511.0,5792.0,142387.0,0.593902
29.7,165000.0,987840.0,786.0,497.0,18824.0,142387.0,0.662498
29.8,480000.0,702960.0,810.0,519.0,59368.0,143835.0,0.9656949999999999
29.9,585000.0,671200.0,843.0,525.0,111496.0,143835.0,0.995313
30.0,735000.0,499040.0,865.0,533.0,167079.0,145283.0,0.9647289999999998
30.1,780120.0,480880.0,881.0,529.0,125216.0,145283.0,0.946689
30.2,709920.0,531200.0,842.0,509.0,167078.0,145257.0,0.979686
