Time,NewReno_1_Bps,Cubic_2_Bps,Bbr_3_Bps,Dctcp_4_Bps,NewReno_1_PktLoss,Cubic_2_PktLoss,Bbr_3_PktLoss,Dctcp_4_PktLoss,NewReno_1_Cwnd,Cubic_2_Cwnd,Bbr_3_Cwnd,Dctcp_4_Cwnd,JainsFairnessIndex
39.8,275933.3333333333,305000.0,485000.0,180000.0,375.0,299.0,264.6666666666667,280.6666666666667,68049.66666666667,55502.0,63220.666666666664,22202.333333333332,0.6296556666666667
39.9,435000.0,398040.0,340000.0,70000.0,368.3333333333333,303.3333333333333,271.6666666666667,278.3333333333333,68532.33333333333,55984.666666666664,64668.666666666664,22685.0,0.6246563333333334
40.0,362520.0,279506.6666666667,480000.0,130000.0,373.3333333333333,301.0,274.3333333333333,284.0,65480.333333333336,58398.0,65634.0,24132.666666666668,0.651874
40.1,431400.0,195000.0,455000.0,170000.0,362.6666666666667,315.6666666666667,263.6666666666667,285.0,69980.0,61776.333333333336,66116.66666666667,25580.666666666668,0.5738606666666667
40.2,345000.0,515000.0,275000.0,110000.0,367.6666666666667,311.0,271.3333333333333,282.0,70945.33333333333,62259.0,67082.0,25580.666666666668,0.589491
40.3,255253.33333333334,280066.6666666667,525000.0,185000.0,351.0,321.3333333333333,276.6666666666667,288.6666666666667,70945.33333333333,68051.0,68047.0,28959.333333333332,0.6008436666666667
40.4,195466.66666666666,563133.3333333334,250000.0,245466.66666666666,360.3333333333333,322.0,275.0,282.3333333333333,71910.66666666667,76256.0,69012.33333333333,29924.666666666668,0.6736056666666667
40.5,270000.0,244026.66666666666,620000.0,110000.0,353.3333333333333,326.6666666666667,278.0,286.3333333333333,72393.33333333333,80117.33333333333,70460.33333333333,32820.666666666664,0.5840246666666666
40.6,70000.0,615000.0,350000.0,220000.0,361.0,341.3333333333333,264.0,291.3333333333333,72876.0,83978.33333333333,70460.33333333333,38612.333333333336,0.6256683333333334
40.7,340000.0,445000.0,375000.0,85000.0,355.0,328.6666666666667,280.3333333333333,295.6666666666667,73358.33333333333,84461.0,71425.66666666667,39095.0,0.5170966666666666
40.8,0.0,465000.0,480000.0,300000.0,357.0,335.3333333333333,268.3333333333333,300.0,73358.33333333333,84460.66666666667,71908.0,38129.666666666664,0.6629946666666666
40.9,260000.0,435000.0,375000.0,180000.0,363.3333333333333,332.3333333333333,278.0,293.6666666666667,73358.0,85908.33333333333,72873.0,38129.333333333336,0.732199
41.0,45000.0,410000.0,610000.0,185000.0,360.3333333333333,336.0,247.0,301.0,73358.0,86391.0,73838.33333333333,38129.333333333336,0.562579
41.1,234600.0,607040.0,65000.0,345000.0,369.0,320.0,283.3333333333333,291.6666666666667,73357.66666666667,86391.0,74803.33333333333,38611.666666666664,0.5121870000000001
41.2,318666.6666666667,167480.0,630000.0,125000.0,361.0,318.6666666666667,280.3333333333333,303.0,36196.666666666664,86873.66666666667,75768.66666666667,41024.666666666664,0.5638216666666667
41.3,31320.0,330000.0,564800.0,325000.0,374.6666666666667,336.6666666666667,273.0,302.6666666666667,37644.333333333336,87838.66666666667,76251.33333333333,42472.666666666664,0.6214223333333334
41.4,383880.0,615413.3333333334,5000.0,245000.0,369.6666666666667,323.0,293.6666666666667,295.3333333333333,38609.666666666664,88321.33333333333,76733.66666666667,42955.333333333336,0.430001
41.5,210000.0,130000.0,650000.0,260000.0,358.6666666666667,321.6666666666667,298.0,305.0,38609.666666666664,88321.33333333333,77699.0,44403.333333333336,0.6310456666666666
41.6,160000.0,361973.3333333333,395000.0,330000.0,372.3333333333333,319.6666666666667,278.3333333333333,303.6666666666667,40540.0,88804.0,77699.0,45368.666666666664,0.6671323333333333
41.7,400000.0,305080.0,312720.0,230000.0,364.6666666666667,333.0,309.3333333333333,299.3333333333333,41022.666666666664,89286.66666666667,75766.66666666667,45851.333333333336,0.5520376666666666
41.8,50000.0,105000.0,765066.6666666666,330000.0,371.6666666666667,335.3333333333333,292.6666666666667,303.6666666666667,43436.0,64188.333333333336,79629.33333333333,47299.333333333336,0.510046
41.9,395000.0,390000.0,220000.0,240000.0,377.3333333333333,338.6666666666667,290.6666666666667,300.6666666666667,48262.666666666664,64671.0,79629.33333333333,47782.0,0.6153793333333334
42.0,190000.0,240000.0,595000.0,225000.0,369.0,329.3333333333333,303.0,308.3333333333333,48745.333333333336,65153.666666666664,80594.66666666667,48747.333333333336,0.6329483333333333
42.1,290000.0,225000.0,390000.0,340000.0,384.0,346.6666666666667,291.3333333333333,302.0,56950.666666666664,55985.666666666664,81077.33333333333,49230.0,0.6036303333333334
42.2,275000.0,385000.0,420000.0,170000.0,377.3333333333333,335.6666666666667,305.3333333333333,307.3333333333333,57433.333333333336,57433.666666666664,82042.66666666667,50195.333333333336,0.6220659999999999
42.3,220000.0,105000.0,555000.0,370000.0,389.0,349.3333333333333,292.3333333333333,304.0,58880.666666666664,67087.0,82524.66666666667,50195.0,0.6158506666666667
42.4,385000.0,430000.0,255000.0,180000.0,375.6666666666667,339.6666666666667,296.6666666666667,304.3333333333333,58880.333333333336,64673.666666666664,83007.33333333333,50194.333333333336,0.6350536666666667
42.5,235000.0,97653.33333333333,540000.0,375000.0,387.3333333333333,342.0,293.0,305.0,59362.666666666664,64673.333333333336,83007.0,50194.333333333336,0.696428
42.6,380000.0,340000.0,360000.0,165000.0,372.0,324.3333333333333,284.0,313.0,60328.0,66604.0,83006.66666666667,51641.666666666664,0.4269
42.7,200000.0,141706.66666666666,400000.0,510000.0,382.6666666666667,339.6666666666667,271.0,306.6666666666667,60810.666666666664,67086.33333333333,83489.0,52606.666666666664,0.710913
42.8,349240.0,279893.3333333333,128493.33333333333,490000.0,392.0,336.0,295.6666666666667,304.6666666666667,61293.0,67086.33333333333,83971.66666666667,54054.666666666664,0.572066
42.9,230000.0,215000.0,605573.3333333334,195000.0,380.6666666666667,336.0,294.0,316.0,61293.0,67569.0,84454.33333333333,55502.666666666664,0.4888116666666667
43.0,258080.0,265000.0,221000.0,506453.3333333333,395.0,343.0,287.0,305.3333333333333,61775.666666666664,68051.66666666667,84454.33333333333,55985.0,0.5957336666666667
43.1,417120.0,345000.0,388066.6666666667,95000.0,374.6666666666667,338.0,299.6666666666667,313.3333333333333,62258.333333333336,68051.66666666667,85419.33333333333,56467.666666666664,0.482726
43.2,60000.0,260000.0,430280.0,505000.0,379.0,336.3333333333333,285.0,318.3333333333333,62258.333333333336,40057.0,85419.33333333333,57433.0,0.49764633333333336
43.3,197320.0,255000.0,220000.0,572640.0,374.0,337.3333333333333,300.3333333333333,306.6666666666667,62741.0,38609.0,85902.0,58881.0,0.5943943333333334
43.4,8400.0,295000.0,632146.6666666666,310000.0,373.3333333333333,343.6666666666667,298.6666666666667,305.3333333333333,62741.0,39091.666666666664,86384.33333333333,59363.666666666664,0.404979
43.5,150000.0,370000.0,365493.3333333333,360000.0,374.0,338.0,295.6666666666667,313.6666666666667,47296.0,40057.0,66597.33333333333,60811.666666666664,0.48837
43.6,90000.0,250000.0,570000.0,345000.0,368.6666666666667,338.6666666666667,295.6666666666667,321.3333333333333,47778.666666666664,41505.0,68045.33333333333,61777.0,0.471619
43.7,80000.0,235000.0,315000.0,620000.0,375.6666666666667,342.3333333333333,290.0,319.0,49226.666666666664,42470.333333333336,68045.33333333333,62742.0,0.562249
43.8,160000.0,360000.0,397680.0,325000.0,368.6666666666667,345.0,302.3333333333333,312.0,18821.666666666668,44400.666666666664,69010.33333333333,63707.333333333336,0.4527683333333334
43.9,25000.0,295000.0,490000.0,440000.0,377.3333333333333,339.0,289.6666666666667,318.0,20752.0,44883.333333333336,70458.33333333333,64190.0,0.513426
44.0,205000.0,190000.0,430000.0,425000.0,379.6666666666667,343.3333333333333,278.6666666666667,312.6666666666667,25096.0,45366.0,70941.0,64672.666666666664,0.5938416666666667
44.1,183586.66666666666,375000.0,230866.66666666666,455000.0,378.0,343.6666666666667,300.3333333333333,317.3333333333333,25578.666666666668,46331.333333333336,73354.0,65637.66666666667,0.5224693333333333
44.2,70000.0,195000.0,480000.0,505000.0,386.0,341.6666666666667,285.3333333333333,320.0,33301.333333333336,46814.0,73836.66666666667,66603.0,0.6002696666666667
44.3,230000.0,245000.0,338240.0,435000.0,383.0,348.3333333333333,314.3333333333333,309.0,33784.0,47296.666666666664,78180.66666666667,66603.0,0.5463123333333333
44.4,100000.0,275000.0,610000.0,265000.0,389.0,336.6666666666667,306.3333333333333,327.0,39092.666666666664,47779.0,79146.0,67568.0,0.5136296666666667
44.5,325000.0,210000.0,182173.33333333334,530000.0,388.0,322.6666666666667,314.6666666666667,321.3333333333333,42953.333333333336,47779.0,79628.66666666667,68050.33333333333,0.692257
44.6,200000.0,45000.0,690000.0,310000.0,383.3333333333333,350.3333333333333,295.6666666666667,325.3333333333333,42953.333333333336,48261.666666666664,80111.0,68532.66666666667,0.5280596666666667
44.7,350000.0,304226.6666666667,83506.66666666667,515000.0,396.0,336.6666666666667,292.6666666666667,327.0,51158.333333333336,48744.0,80111.0,69980.66666666667,0.5792480000000001
44.8,475000.0,50000.0,295000.0,430000.0,384.3333333333333,333.6666666666667,297.6666666666667,328.0,52123.666666666664,46813.333333333336,80111.0,70463.0,0.6462343333333332
44.9,360000.0,90066.66666666667,210000.0,585000.0,400.0,359.6666666666667,290.3333333333333,331.0,65638.0,47295.666666666664,81076.0,71910.66666666667,0.668754
45.0,405000.0,270000.0,155000.0,420000.0,405.3333333333333,357.0,295.6666666666667,323.3333333333333,65638.0,48260.666666666664,81558.33333333333,72393.33333333333,0.6180106666666667
45.1,355000.0,97986.66666666667,300000.0,495000.0,410.6666666666667,367.0,279.6666666666667,334.3333333333333,67085.66666666667,49225.666666666664,81558.33333333333,73841.0,0.6234876666666667
45.2,475000.0,315560.0,86346.66666666667,370000.0,417.3333333333333,375.3333333333333,294.6666666666667,331.0,67085.66666666667,49708.333333333336,82041.0,74323.66666666667,0.507244
45.3,395000.0,25000.0,280000.0,545000.0,414.3333333333333,380.0,297.0,339.6666666666667,68051.0,50191.0,82040.66666666667,74609.0,0.5172253333333333
45.4,445000.0,238186.66666666666,60000.0,514346.6666666667,402.6666666666667,379.3333333333333,301.0,331.0,67568.33333333333,45977.666666666664,82040.66666666667,74054.33333333333,0.645819
45.5,346400.0,208986.66666666666,320000.0,366746.6666666667,407.3333333333333,363.3333333333333,283.6666666666667,331.3333333333333,68533.66666666667,51156.333333333336,40539.666666666664,75009.0,0.6459726666666666
45.6,420000.0,105000.0,67173.33333333333,376546.6666666667,404.0,363.0,280.3333333333333,325.3333333333333,69981.66666666667,51156.333333333336,32334.666666666668,77219.33333333333,0.6192283333333334
45.7,430000.0,93880.0,26773.333333333332,330000.0,398.0,362.3333333333333,280.6666666666667,335.3333333333333,70947.0,51639.0,33782.666666666664,78184.66666666667,0.4664646666666667
45.8,335000.0,50000.0,25933.333333333332,470000.0,395.0,364.3333333333333,280.6666666666667,337.3333333333333,70947.0,51639.0,34265.333333333336,79150.0,0.427637
45.9,260000.0,100000.0,30573.333333333332,500000.0,399.0,365.3333333333333,279.6666666666667,335.0,71912.33333333333,52121.666666666664,35230.666666666664,79632.66666666667,0.44431166666666666
46.0,325000.0,110000.0,20000.0,435000.0,408.0,364.3333333333333,281.0,327.0,72877.66666666667,52604.333333333336,37644.0,80115.33333333333,0.463187
46.1,430000.0,66746.66666666667,50000.0,295000.0,406.6666666666667,361.3333333333333,285.6666666666667,331.6666666666667,73843.0,7239.666666666667,43436.0,80598.0,0.461052
46.2,315000.0,5466.666666666667,110000.0,410000.0,406.0,364.6666666666667,290.3333333333333,331.6666666666667,47779.0,7722.333333333333,52124.0,81563.33333333333,0.5417063333333333
46.3,355000.0,65466.666666666664,80000.0,350000.0,404.6666666666667,364.6666666666667,295.0,332.3333333333333,48261.666666666664,8205.0,56467.333333333336,53571.666666666664,0.5774723333333333
46.4,255000.0,10000.0,250000.0,385573.3333333333,403.3333333333333,366.0,304.0,337.3333333333333,48744.333333333336,9653.0,72395.33333333333,56950.333333333336,0.5081603333333333
46.5,290000.0,125466.66666666667,20000.0,595000.0,412.6666666666667,366.6666666666667,305.0,334.6666666666667,51157.666666666664,13031.666666666666,41991.333333333336,68534.33333333333,0.5249083333333333
46.6,445000.0,129173.33333333333,260000.0,410000.0,407.0,364.6666666666667,316.6666666666667,352.0,53088.333333333336,14961.333333333334,46335.0,83493.66666666667,0.5506606666666667
46.7,150000.0,55000.0,210000.0,830000.0,415.0,370.6666666666667,310.3333333333333,351.0,57914.666666666664,15926.333333333334,47783.0,84941.66666666667,0.498736
46.8,520000.0,145000.0,100000.0,485000.0,417.0,369.3333333333333,313.0,347.3333333333333,66120.0,16891.666666666668,49713.666666666664,85907.0,0.5695726666666667
46.9,480000.0,75466.66666666667,190466.66666666666,505000.0,421.0,369.3333333333333,308.0,353.6666666666667,77703.66666666667,17857.0,50196.333333333336,86389.33333333333,0.6243836666666667
47.0,317280.0,75000.0,150000.0,705000.0,427.3333333333333,373.0,306.6666666666667,354.3333333333333,78186.0,18339.333333333332,54057.666666666664,87837.33333333333,0.552627
47.1,679240.0,180000.0,81560.0,306640.0,428.0,373.6666666666667,309.3333333333333,352.0,79151.33333333333,20752.666666666668,57436.333333333336,88320.0,0.6461743333333333
47.2,460000.0,50000.0,115000.0,620000.0,416.0,370.3333333333333,316.6666666666667,365.3333333333333,79151.33333333333,20752.666666666668,62745.666666666664,89768.0,0.6161626666666667
47.3,335000.0,140000.0,105000.0,675000.0,434.6666666666667,377.6666666666667,321.0,346.0,80599.33333333333,25579.333333333332,65641.33333333333,90250.66666666667,0.6401500000000001
47.4,725000.0,175000.0,110000.0,240000.0,415.3333333333333,382.3333333333333,322.0,365.3333333333333,81081.66666666667,33784.666666666664,66124.0,91215.66666666667,0.597644
47.5,205000.0,65000.0,175000.0,800000.0,422.6666666666667,383.3333333333333,319.3333333333333,342.6666666666667,81564.0,33784.333333333336,65641.66666666667,91698.0,0.5101289999999999
47.6,587520.0,245000.0,150000.0,265000.0,427.3333333333333,389.0,318.0,352.3333333333333,82046.66666666667,35232.0,66123.66666666667,91698.0,0.6829010000000001
47.7,340000.0,165000.0,150000.0,590000.0,428.6666666666667,380.6666666666667,322.6666666666667,358.6666666666667,83011.66666666667,35232.0,67089.0,92662.66666666667,0.6422286666666667
47.8,480973.3333333333,160000.0,80000.0,529640.0,440.3333333333333,391.0,322.3333333333333,341.3333333333333,83976.66666666667,36197.0,33302.666666666664,93145.33333333333,0.6619763333333334
47.9,582946.6666666666,335000.0,140000.0,194626.66666666666,442.0,379.0,323.0,371.0,84459.33333333333,35714.666666666664,33785.0,93628.0,0.658178
48.0,425440.0,30000.0,106880.0,683573.3333333334,433.6666666666667,390.3333333333333,315.6666666666667,374.3333333333333,84459.0,36197.333333333336,33785.0,94110.33333333333,0.5332926666666666
48.1,420666.6666666667,330000.0,105000.0,390000.0,439.3333333333333,385.6666666666667,320.0,363.0,85424.0,38127.666666666664,35715.666666666664,94110.33333333333,0.6979660000000001
48.2,570000.0,105000.0,145000.0,427373.3333333333,435.6666666666667,380.6666666666667,311.6666666666667,378.0,86389.33333333333,38127.666666666664,35715.666666666664,89838.33333333333,0.6488013333333333
48.3,426506.6666666667,151800.0,15000.0,657626.6666666666,445.3333333333333,383.0,322.0,358.3333333333333,86871.66666666667,39093.0,37646.0,89838.33333333333,0.45182800000000006
48.4,722293.3333333334,195000.0,245000.0,90000.0,441.0,377.6666666666667,316.0,371.6666666666667,88319.33333333333,39575.666666666664,38128.666666666664,96523.66666666667,0.5295066666666667
48.5,440000.0,20000.0,120000.0,665000.0,436.3333333333333,383.3333333333333,322.3333333333333,353.6666666666667,88801.66666666667,39575.333333333336,22683.666666666668,96523.0,0.38802166666666665
48.6,711920.0,215000.0,170000.0,147680.0,438.6666666666667,384.0,325.3333333333333,364.3333333333333,89284.33333333333,40540.666666666664,23166.0,97005.66666666667,0.588409
48.7,602786.6666666666,200000.0,165000.0,285000.0,444.0,371.3333333333333,326.0,374.0,90249.66666666667,40540.666666666664,24131.333333333332,97970.66666666667,0.4602376666666667
48.8,446506.6666666667,25000.0,225000.0,546906.6666666666,443.6666666666667,385.0,326.6666666666667,362.6666666666667,90732.0,24612.666666666668,24614.0,98453.0,0.5031880000000001
48.9,610000.0,230000.0,225000.0,185000.0,444.3333333333333,380.6666666666667,324.6666666666667,372.3333333333333,91697.33333333333,25095.333333333332,26062.0,69013.0,0.6738759999999999
49.0,501266.6666666667,5000.0,190000.0,555000.0,452.0,386.0,324.3333333333333,347.3333333333333,92180.0,25095.333333333332,27509.666666666668,69495.33333333333,0.47940033333333326
49.1,746080.0,235000.0,200000.0,63586.666666666664,445.6666666666667,387.0,323.0,345.0,93144.66666666667,25096.333333333332,28475.0,70460.66666666667,0.56522
49.2,677560.0,250000.0,160000.0,159080.0,442.3333333333333,386.0,324.6666666666667,359.0,94110.0,26542.666666666668,28957.666666666668,72391.33333333333,0.6051916666666667
49.3,589746.6666666666,140000.0,195000.0,329306.6666666667,439.3333333333333,385.6666666666667,330.0,340.3333333333333,94592.66666666667,27990.666666666668,29923.0,72873.66666666667,0.511824
49.4,485000.0,275000.0,270000.0,219506.66666666666,443.6666666666667,380.3333333333333,330.3333333333333,354.6666666666667,95558.0,28473.333333333332,30888.333333333332,75769.66666666667,0.5404846666666666
49.5,605000.0,190000.0,170000.0,280000.0,443.3333333333333,387.0,321.6666666666667,364.3333333333333,96523.33333333333,31369.333333333332,30888.333333333332,83009.66666666667,0.5162713333333334
49.6,450000.0,215000.0,134573.33333333334,445000.0,441.6666666666667,387.6666666666667,331.3333333333333,361.6666666666667,97006.0,35713.333333333336,31853.666666666668,86388.33333333333,0.5521266666666667
49.7,490000.0,180000.0,275000.0,305000.0,442.0,394.3333333333333,325.6666666666667,369.3333333333333,97488.66666666667,36678.666666666664,32819.0,97007.0,0.4765413333333333
49.8,455000.0,360000.0,110000.0,330000.0,438.0,401.0,331.6666666666667,373.3333333333333,97971.0,45366.666666666664,32819.0,97972.33333333333,0.6280243333333333
49.9,450000.0,325000.0,255000.0,215000.0,428.6666666666667,396.0,326.0,385.0,98453.66666666667,46332.0,32818.666666666664,98937.33333333333,0.5479253333333333
50.0,375000.0,240000.0,135000.0,495000.0,441.3333333333333,397.6666666666667,326.3333333333333,380.0,98936.33333333333,47297.0,31370.666666666668,64190.666666666664,0.5780203333333332
50.1,500000.0,335000.0,210000.0,205000.0,441.3333333333333,403.0,334.0,379.0,99418.66666666667,48262.333333333336,32818.666666666664,64673.333333333336,0.59262
50.2,425000.0,250000.0,275000.0,302573.3333333333,431.3333333333333,407.6666666666667,320.6666666666667,376.3333333333333,69981.0,49227.666666666664,32818.666666666664,65638.33333333333,0.618068
50.3,291053.3333333333,350000.0,240000.0,365000.0,449.0,406.0,327.6666666666667,373.3333333333333,70463.66666666667,49710.333333333336,33301.0,66603.66666666667,0.46163800000000005
50.4,473306.6666666667,440000.0,130000.0,205000.0,448.3333333333333,399.6666666666667,336.0,371.6666666666667,70946.33333333333,50675.666666666664,34749.0,67569.0,0.5909966666666667
50.5,455440.0,287626.6666666667,295000.0,205000.0,442.0,392.0,332.6666666666667,379.6666666666667,71428.66666666667,51158.333333333336,35714.333333333336,69982.33333333333,0.54354
50.6,485960.0,105000.0,295000.0,365000.0,448.0,400.0,334.3333333333333,373.6666666666667,71428.66666666667,51641.0,37645.0,70465.0,0.410787
50.7,485000.0,350000.0,235000.0,180000.0,452.6666666666667,400.6666666666667,331.6666666666667,375.6666666666667,72876.66666666667,52606.333333333336,38127.666666666664,74326.33333333333,0.5858426666666666
50.8,580000.0,200000.0,135000.0,335000.0,450.6666666666667,390.0,339.3333333333333,388.3333333333333,74807.33333333333,52606.333333333336,39575.333333333336,82531.66666666667,0.48261533333333334
50.9,425000.0,160000.0,395000.0,265000.0,447.6666666666667,401.3333333333333,339.3333333333333,381.3333333333333,74807.33333333333,53571.666666666664,41023.333333333336,82531.66666666667,0.498476
51.0,380000.0,305000.0,285000.0,280000.0,463.0,394.6666666666667,325.6666666666667,400.0,77703.33333333333,54054.333333333336,41023.333333333336,70465.33333333333,0.6711503333333333
51.1,705000.0,60000.0,110000.0,375000.0,438.3333333333333,403.0,341.3333333333333,394.6666666666667,78185.66666666667,38609.0,42471.333333333336,70948.0,0.366846
51.2,240000.0,385000.0,390000.0,235000.0,438.0,396.3333333333333,338.0,406.0,82047.0,39091.666666666664,43436.666666666664,71913.33333333333,0.6197876666666666
51.3,310000.0,70000.0,230000.0,637680.0,467.6666666666667,399.3333333333333,334.3333333333333,406.3333333333333,83494.66666666667,40056.666666666664,43919.333333333336,73843.66666666667,0.458353
51.4,535000.0,330000.0,230000.0,150000.0,451.6666666666667,404.3333333333333,340.3333333333333,409.3333333333333,83977.0,41022.0,44884.666666666664,73843.33333333333,0.5732193333333333
51.5,205000.0,275000.0,265000.0,500653.3333333333,458.6666666666667,390.6666666666667,343.3333333333333,406.3333333333333,83494.66666666667,41022.0,45850.0,70462.33333333333,0.5047849999999999
51.6,462826.6666666667,265000.0,285000.0,238226.66666666666,478.3333333333333,399.6666666666667,337.3333333333333,398.0,84459.66666666667,42469.333333333336,45849.666666666664,78187.33333333333,0.7428706666666667
51.7,547400.0,285000.0,215000.0,205000.0,467.6666666666667,402.3333333333333,342.3333333333333,384.3333333333333,84942.0,44882.666666666664,46815.0,78187.33333333333,0.49837933333333334
51.8,371586.6666666667,420000.0,345000.0,111680.0,459.0,402.0,338.0,413.3333333333333,84942.0,46330.666666666664,47297.666666666664,84944.66666666667,0.6208016666666667
51.9,505493.3333333333,265000.0,255000.0,216920.0,468.3333333333333,411.0,346.0,408.0,85424.66666666667,50192.0,48745.666666666664,84944.66666666667,0.5363563333333333
52.0,370000.0,275000.0,405000.0,200000.0,481.3333333333333,405.0,333.3333333333333,418.6666666666667,85907.33333333333,50191.666666666664,49228.333333333336,84944.66666666667,0.553836
52.1,625000.0,185000.0,75000.0,365333.3333333333,474.6666666666667,413.0,346.6666666666667,401.6666666666667,86872.66666666667,50674.0,49710.666666666664,84944.33333333333,0.445838
52.2,270000.0,435000.0,485000.0,60000.0,478.0,406.6666666666667,341.6666666666667,403.3333333333333,86872.33333333333,50674.0,51641.0,84461.66666666667,0.5585566666666667
52.3,741373.3333333334,245000.0,135000.0,126866.66666666667,453.0,415.0,340.3333333333333,402.3333333333333,87355.0,51156.666666666664,51641.0,52123.0,0.48975799999999997
52.4,215000.0,510000.0,406586.6666666667,114506.66666666667,476.3333333333333,412.3333333333333,348.0,394.3333333333333,87837.66666666667,53086.666666666664,52606.333333333336,52605.666666666664,0.6345643333333334
52.5,450866.6666666667,280000.0,509946.6666666667,6586.666666666667,480.3333333333333,407.6666666666667,346.3333333333333,396.6666666666667,80115.33333333333,53569.333333333336,53088.666666666664,54053.333333333336,0.5061423333333334
52.6,527933.3333333334,455000.0,220000.0,45000.0,475.3333333333333,411.3333333333333,348.0,396.3333333333333,76258.33333333333,54534.666666666664,54054.0,54053.333333333336,0.5676813333333334
52.7,370000.0,395000.0,487413.3333333333,0.0,473.6666666666667,404.6666666666667,351.6666666666667,396.3333333333333,81080.33333333333,55017.333333333336,55019.333333333336,54053.333333333336,0.5552986666666667
52.8,500000.0,375000.0,330000.0,40000.0,461.3333333333333,413.0,344.6666666666667,397.0,81563.0,55982.666666666664,55502.0,54536.0,0.5486766666666667
52.9,136386.66666666666,560000.0,515000.0,40000.0,464.0,407.0,346.6666666666667,397.0,82045.66666666667,56948.0,56950.0,54536.0,0.5434433333333333
53.0,416000.0,285000.0,495000.0,50000.0,455.0,414.0,347.0,397.6666666666667,83493.33333333333,57913.333333333336,57915.333333333336,55501.333333333336,0.41032033333333334
53.1,115000.0,525000.0,570000.0,40000.0,448.6666666666667,413.6666666666667,348.6666666666667,395.6666666666667,84458.66666666667,58878.666666666664,58880.333333333336,55501.333333333336,0.5211593333333333
53.2,210000.0,400000.0,610000.0,27600.0,464.3333333333333,411.6666666666667,349.3333333333333,395.3333333333333,85424.0,59843.666666666664,60328.333333333336,43435.0,0.5804106666666666
53.3,280000.0,410000.0,525000.0,30000.0,453.3333333333333,422.0,347.0,396.0,89285.0,61774.333333333336,61293.666666666664,4343.666666666667,0.4534013333333333
53.4,195000.0,525000.0,505000.0,25000.0,446.3333333333333,418.3333333333333,345.0,396.3333333333333,90732.33333333333,62739.666666666664,62259.0,5791.666666666667,0.5788446666666667
53.5,106720.0,606720.0,470000.0,65000.0,472.0,409.3333333333333,354.0,396.0,91215.0,63222.0,63224.0,7239.666666666667,0.5310163333333333
53.6,477480.0,225000.0,490000.0,60000.0,446.3333333333333,420.6666666666667,355.3333333333333,397.6666666666667,91214.66666666667,64187.333333333336,64189.333333333336,10135.666666666666,0.481986
53.7,91893.33333333333,486453.3333333333,615000.0,50000.0,446.6666666666667,424.0,349.3333333333333,406.0,91697.33333333333,65152.333333333336,64672.0,17858.333333333332,0.5816936666666667
53.8,144440.0,551440.0,380000.0,175000.0,468.6666666666667,423.0,352.3333333333333,406.0,53088.666666666664,66600.33333333333,65637.33333333333,21719.0,0.485948
53.9,395000.0,250040.0,460000.0,140000.0,471.3333333333333,424.6666666666667,351.0,407.3333333333333,53571.333333333336,66600.33333333333,66120.0,22684.333333333332,0.6296493333333334
54.0,140466.66666666666,535333.3333333334,445000.0,125000.0,472.3333333333333,430.3333333333333,351.3333333333333,408.6666666666667,48748.666666666664,68048.33333333333,66602.66666666667,27028.333333333332,0.563254
54.1,320000.0,350000.0,411453.3333333333,170000.0,462.3333333333333,414.3333333333333,351.0,416.3333333333333,55501.666666666664,68048.33333333333,67568.0,34268.333333333336,0.644444
54.2,100000.0,555000.0,410000.0,185000.0,456.6666666666667,420.6666666666667,349.3333333333333,419.0,55501.666666666664,69979.0,68050.66666666667,36198.666666666664,0.5625806666666667
54.3,100466.66666666667,685000.0,230000.0,235000.0,459.0,417.6666666666667,353.6666666666667,422.0,56949.666666666664,70944.33333333333,68533.33333333333,45369.0,0.5343866666666667
54.4,125333.33333333333,435000.0,535000.0,150000.0,453.0,425.6666666666667,351.3333333333333,426.0,58880.333333333336,71426.66666666667,60328.666666666664,46334.333333333336,0.452354
54.5,45000.0,645000.0,170000.0,390000.0,458.3333333333333,425.0,351.0,429.6666666666667,59363.0,72392.0,60328.666666666664,47299.666666666664,0.6317083333333333
54.6,120000.0,535000.0,465000.0,125000.0,460.6666666666667,423.3333333333333,357.3333333333333,427.0,63224.0,73357.33333333333,60811.333333333336,47782.333333333336,0.5412803333333333
54.7,80000.0,450920.0,377600.0,340000.0,468.0,434.0,346.3333333333333,430.0,69981.33333333333,74322.33333333333,60811.333333333336,48747.666666666664,0.5711196666666667
54.8,125000.0,605000.0,270000.0,251160.0,469.6666666666667,429.6666666666667,357.3333333333333,420.0,71429.33333333333,75287.66666666667,61776.333333333336,49230.333333333336,0.6185706666666667
54.9,90000.0,488480.0,474013.3333333333,195000.0,475.0,434.0,350.6666666666667,424.3333333333333,74325.0,75770.33333333333,62741.333333333336,50195.666666666664,0.5075523333333334
55.0,130000.0,701973.3333333334,195000.0,220000.0,475.3333333333333,437.0,362.0,416.6666666666667,74807.66666666667,76735.0,65154.333333333336,50678.333333333336,0.5621413333333334
55.1,230000.0,344386.6666666667,546053.3333333334,130000.0,475.3333333333333,441.3333333333333,352.0,421.6666666666667,75290.33333333333,77217.66666666667,69498.33333333333,51643.333333333336,0.5249016666666667
55.2,10000.0,716880.0,342200.0,180000.0,477.6666666666667,437.3333333333333,343.3333333333333,422.3333333333333,33302.666666666664,78183.0,71427.66666666667,51643.333333333336,0.5371586666666667
55.3,235000.0,575000.0,260853.33333333334,175000.0,477.3333333333333,432.6666666666667,365.3333333333333,422.3333333333333,33785.333333333336,78665.33333333333,72392.66666666667,52126.0,0.7441906666666668
